rep_fie_m,CIK,etity_org_type,series_id,cass_id,cass_ticker_symbo,state_code
811-05251,819118,30,S000055362,C000174179,,MA
811-05251,819118,30,S000055362,C000174180,,MA
811-05251,819118,30,S000055362,C000174178,,MA
811-05251,819118,30,S000055363,C000174181,,MA
811-05251,819118,30,S000006021,C000016544,FSEMX,MA
811-05251,819118,30,S000006021,C000016543,FSEVX,MA
811-05251,819118,30,S000006021,C000103355,FSMAX,MA
811-05251,819118,30,S000006023,C000016548,FSIIX,MA
811-05251,819118,30,S000006023,C000016547,FSIVX,MA
811-05251,819118,30,S000006023,C000103356,FSPX,MA
811-05251,819118,30,S000006023,C000103357,FSPSX,MA
811-05251,819118,30,S000055364,C000174182,,MA
811-05251,819118,30,S000055365,C000174184,,MA
811-05251,819118,30,S000055365,C000174183,,MA
811-05251,819118,30,S000055366,C000174185,,MA
811-05251,819118,30,S000055367,C000174187,,MA
811-05251,819118,30,S000055367,C000174186,,MA
811-05251,819118,30,S000055368,C000174189,,MA
811-05251,819118,30,S000055368,C000174188,,MA
811-05251,819118,30,S000055370,C000174191,,MA
811-05251,819118,30,S000055369,C000174190,,MA
811-05251,819118,30,S000006026,C000079288,FFSMX,MA
811-05251,819118,30,S000006026,C000103359,FSKAX,MA
811-05251,819118,30,S000006026,C000103358,FSKTX,MA
811-05251,819118,30,S000006026,C000016554,FSTMX,MA
811-05251,819118,30,S000006026,C000016553,FSTVX,MA
811-00971,23355,30,S000006033,C000016585,CGRX,MA
811-01400,24238,30,S000006036,C000016600,FISX,MA
811-01400,24238,30,S000006036,C000016596,FIAX,MA
811-01400,24238,30,S000006036,C000016597,FIBX,MA
811-01400,24238,30,S000006036,C000016598,FICX,MA
811-01400,24238,30,S000006036,C000016599,FITX,MA
811-01400,24238,30,S000006036,C000130145,FZAX,MA
811-01400,24238,30,S000039221,C000120658,FAMGX,MA
811-01400,24238,30,S000006037,C000064233,FCKX,MA
811-01400,24238,30,S000006037,C000016601,FCTX,MA
811-01400,24238,30,S000039220,C000120656,FVWSX,MA
811-01400,24238,30,S000039220,C000120657,FWWEX,MA
811-02741,225323,30,S000006038,C000016602,FICX,MA
811-02741,225323,30,S000006040,C000016604,FJHX,MA
811-06453,880709,30,S000006050,C000016619,FCMXX,MA
811-06453,880709,30,S000006052,C000047921,FXX,MA
811-06453,880709,30,S000006052,C000016621,FSJXX,MA
811-06453,880709,30,S000006052,C000047920,FSKXX,MA
811-06453,880709,30,S000006053,C000016622,FJXX,MA
811-07319,945908,30,S000054749,C000171930,FDVV,MA
811-07319,945908,30,S000054750,C000171931,FDRR,MA
811-07319,945908,30,S000054751,C000171932,FDO,MA
811-07319,945908,30,S000054752,C000171933,FDMO,MA
811-07319,945908,30,S000042570,C000131662,FDIS,MA
811-07319,945908,30,S000042572,C000131664,FSTA,MA
811-07319,945908,30,S000042573,C000131665,FEY,MA
811-07319,945908,30,S000042574,C000131666,FC,MA
811-07319,945908,30,S000042575,C000131667,FHC,MA
811-07319,945908,30,S000042576,C000131668,FID,MA
811-07319,945908,30,S000042577,C000131669,FTEC,MA
811-07319,945908,30,S000042578,C000131670,FMAT,MA
811-07319,945908,30,S000047984,C000151119,FRE,MA
811-07319,945908,30,S000042579,C000131671,FCOM,MA
811-07319,945908,30,S000042571,C000131663,FTY,MA
811-07319,945908,30,S000054753,C000171934,FQA,MA
811-07319,945908,30,S000054754,C000171935,FVA,MA
811-01796,35331,30,S000006056,C000016637,FDEBX,MA
811-01796,35331,30,S000006056,C000016638,FDECX,MA
811-01796,35331,30,S000006056,C000016640,FDEIX,MA
811-01796,35331,30,S000006056,C000016635,FDETX,MA
811-01796,35331,30,S000006056,C000016636,FDTTX,MA
811-01796,35331,30,S000006056,C000016639,FDTZX,MA
811-01796,35331,30,S000006055,C000016628,FDESX,MA
811-01796,35331,30,S000006055,C000016630,FDTBX,MA
811-01796,35331,30,S000006055,C000016631,FDTCX,MA
811-01796,35331,30,S000006055,C000016632,FDTEX,MA
811-01796,35331,30,S000006055,C000016633,FDTIX,MA
811-01796,35331,30,S000006055,C000016627,FDTOX,MA
811-01796,35331,30,S000006055,C000130143,FZACX,MA
811-01352,35341,30,S000039217,C000120652,FMX,MA
811-01352,35341,30,S000039219,C000120655,FMMX,MA
811-01352,35341,30,S000006064,C000064236,FEIKX,MA
811-01352,35341,30,S000006064,C000016682,FEQIX,MA
811-01352,35341,30,S000006068,C000043323,FMPAX,MA
811-01352,35341,30,S000006068,C000043324,FMPBX,MA
811-01352,35341,30,S000006068,C000043325,FMPEX,MA
811-01352,35341,30,S000006068,C000043327,FMPOX,MA
811-01352,35341,30,S000006068,C000043326,FMPTX,MA
811-01352,35341,30,S000006068,C000016686,FSMVX,MA
811-01352,35341,30,S000023603,C000069435,FSAEX,MA
811-01352,35341,30,S000023603,C000076767,FSFFX,MA
811-01352,35341,30,S000039216,C000120650,FKX,MA
811-01352,35341,30,S000039216,C000120651,FRX,MA
811-01352,35341,30,S000039218,C000120653,FBEX,MA
811-01352,35341,30,S000039218,C000120654,FRGEX,MA
811-01352,35341,30,S000006066,C000043314,FAX,MA
811-01352,35341,30,S000006066,C000043315,FBX,MA
811-01352,35341,30,S000006066,C000043316,FEX,MA
811-01352,35341,30,S000006066,C000043313,FIX,MA
811-01352,35341,30,S000006066,C000043317,FTX,MA
811-01352,35341,30,S000006066,C000016684,FSVX,MA
811-02614,320254,30,S000006057,C000016641,FDEX,MA
811-03587,708191,30,S000006969,C000074867,FACVX,MA
811-03587,708191,30,S000006969,C000074868,FCBVX,MA
811-03587,708191,30,S000006969,C000074869,FCCVX,MA
811-03587,708191,30,S000006969,C000019022,FCVSX,MA
811-03587,708191,30,S000006969,C000074871,FICVX,MA
811-03587,708191,30,S000006969,C000074870,FTCVX,MA
811-03587,708191,30,S000006970,C000019023,FEQTX,MA
811-03587,708191,30,S000006970,C000064237,FETKX,MA
811-03587,708191,30,S000006971,C000019024,FDFFX,MA
811-03587,708191,30,S000006971,C000064238,FDFKX,MA
811-04861,803013,30,S000007011,C000019137,,MA
811-04861,803013,30,S000013236,C000035576,,MA
811-03466,702533,30,S000032745,C000101068,,MA
811-00215,35348,30,S000039215,C000120649,FMAX,MA
811-00215,35348,30,S000007021,C000064240,FFDKX,MA
811-00215,35348,30,S000007021,C000019193,FFIDX,MA
811-00215,35348,30,S000007019,C000019191,FDSVX,MA
811-00215,35348,30,S000007019,C000064239,FGDKX,MA
811-00215,35348,30,S000007022,C000059100,FGRBX,MA
811-00215,35348,30,S000007022,C000059101,FGRCX,MA
811-00215,35348,30,S000007022,C000019194,FGRTX,MA
811-00215,35348,30,S000007022,C000059099,FGTAX,MA
811-00215,35348,30,S000007022,C000059102,FTGRX,MA
811-00215,35348,30,S000007022,C000059103,FTRIX,MA
811-00215,35348,30,S000007022,C000130146,FZAX,MA
811-00215,35348,30,S000031547,C000098197,FEDCX,MA
811-00215,35348,30,S000031547,C000098198,FEDFX,MA
811-00215,35348,30,S000039214,C000120647,FGGX,MA
811-00215,35348,30,S000039214,C000120648,FTBTX,MA
811-07139,917286,30,S000007051,C000154303,FZAXX,MA
811-07139,917286,30,S000007051,C000154304,FZBXX,MA
811-07139,917286,30,S000007051,C000154305,FZCXX,MA
811-07139,917286,30,S000007051,C000019230,SPAXX,MA
811-07139,917286,30,S000007052,C000154306,FZDXX,MA
811-07139,917286,30,S000007052,C000019231,SPRXX,MA
811-07139,917286,30,S000007053,C000019232,FDXX,MA
811-04085,751199,30,S000007068,C000019282,FGMX,MA
811-04085,751199,30,S000007069,C000019283,FGOVX,MA
811-04085,751199,30,S000007069,C000038098,FVIAX,MA
811-04085,751199,30,S000007069,C000038099,FVIBX,MA
811-04085,751199,30,S000007069,C000038100,FVICX,MA
811-04085,751199,30,S000007069,C000038102,FVIIX,MA
811-04085,751199,30,S000007069,C000038101,FVITX,MA
811-04085,751199,30,S000018463,C000051065,FIRJX,MA
811-04085,751199,30,S000018463,C000051066,FRJAX,MA
811-04085,751199,30,S000018463,C000051067,FRJCX,MA
811-04085,751199,30,S000018463,C000051069,FRJIX,MA
811-04085,751199,30,S000018463,C000051068,FRJTX,MA
811-04085,751199,30,S000018466,C000051081,FIRKX,MA
811-04085,751199,30,S000018466,C000051082,FRKAX,MA
811-04085,751199,30,S000018466,C000051083,FRKCX,MA
811-04085,751199,30,S000018466,C000051080,FRKIX,MA
811-04085,751199,30,S000018466,C000051084,FRKTX,MA
811-04085,751199,30,S000018467,C000051086,FIAX,MA
811-04085,751199,30,S000018467,C000051087,FICX,MA
811-04085,751199,30,S000018467,C000051089,FIIX,MA
811-04085,751199,30,S000018467,C000051088,FITX,MA
811-04085,751199,30,S000018467,C000051085,FIRX,MA
811-04085,751199,30,S000018468,C000051090,FIRMX,MA
811-04085,751199,30,S000018468,C000051091,FRAMX,MA
811-04085,751199,30,S000018468,C000051092,FRCMX,MA
811-04085,751199,30,S000018468,C000051094,FRIMX,MA
811-04085,751199,30,S000018468,C000051093,FRTMX,MA
811-04085,751199,30,S000018469,C000051095,FIRX,MA
811-04085,751199,30,S000018469,C000051096,FRAX,MA
811-04085,751199,30,S000018469,C000051097,FRCX,MA
811-04085,751199,30,S000018469,C000051099,FRIX,MA
811-04085,751199,30,S000018469,C000051098,FRTX,MA
811-04085,751199,30,S000018470,C000051101,FIOAX,MA
811-04085,751199,30,S000018470,C000051102,FIOCX,MA
811-04085,751199,30,S000018470,C000051104,FIOIX,MA
811-04085,751199,30,S000018470,C000051103,FIOTX,MA
811-04085,751199,30,S000018470,C000051100,FIROX,MA
811-04085,751199,30,S000018471,C000051106,FARPX,MA
811-04085,751199,30,S000018471,C000051107,FCRPX,MA
811-04085,751199,30,S000018471,C000051105,FIRPX,MA
811-04085,751199,30,S000018471,C000051109,FRAPX,MA
811-04085,751199,30,S000018471,C000051108,FTRPX,MA
811-04085,751199,30,S000018472,C000051110,FIRQX,MA
811-04085,751199,30,S000018472,C000051111,FRQAX,MA
811-04085,751199,30,S000018472,C000051112,FRQCX,MA
811-04085,751199,30,S000018472,C000051114,FRQIX,MA
811-04085,751199,30,S000018472,C000051113,FRQTX,MA
811-04085,751199,30,S000018473,C000051116,FIARX,MA
811-04085,751199,30,S000018473,C000051117,FICRX,MA
811-04085,751199,30,S000018473,C000051119,FIIRX,MA
811-04085,751199,30,S000018473,C000051115,FIRRX,MA
811-04085,751199,30,S000018473,C000051118,FTIRX,MA
811-04085,751199,30,S000018464,C000051071,FARSX,MA
811-04085,751199,30,S000018464,C000051072,FCRSX,MA
811-04085,751199,30,S000018464,C000051070,FIRSX,MA
811-04085,751199,30,S000018464,C000051074,FRASX,MA
811-04085,751199,30,S000018464,C000051073,FTRSX,MA
811-04085,751199,30,S000018465,C000051075,FIRX,MA
811-04085,751199,30,S000018465,C000051076,FRAX,MA
811-04085,751199,30,S000018465,C000051077,FRCX,MA
811-04085,751199,30,S000018465,C000051079,FRIX,MA
811-04085,751199,30,S000018465,C000051078,FRTX,MA
811-04085,751199,30,S000019923,C000055913,FARVX,MA
811-04085,751199,30,S000019923,C000055914,FCRVX,MA
811-04085,751199,30,S000019923,C000055916,FIIVX,MA
811-04085,751199,30,S000019923,C000055912,FIRVX,MA
811-04085,751199,30,S000019923,C000055915,FTRVX,MA
811-04085,751199,30,S000019924,C000055919,FARWX,MA
811-04085,751199,30,S000019924,C000055920,FCRWX,MA
811-04085,751199,30,S000019924,C000055917,FIIWX,MA
811-04085,751199,30,S000019924,C000055918,FIRWX,MA
811-04085,751199,30,S000019924,C000055921,FTRWX,MA
811-04085,751199,30,S000019925,C000055923,FARFX,MA
811-04085,751199,30,S000019925,C000055924,FCRFX,MA
811-04085,751199,30,S000019925,C000055926,FIRFX,MA
811-04085,751199,30,S000019925,C000055925,FITTX,MA
811-04085,751199,30,S000019925,C000055922,FIXRX,MA
811-04085,751199,30,S000007070,C000019284,FSTGX,MA
811-04085,751199,30,S000007066,C000019274,FBEPX,MA
811-04085,751199,30,S000007066,C000150510,FBKWX,MA
811-04085,751199,30,S000007066,C000019275,FCEPX,MA
811-04085,751199,30,S000007066,C000019273,FEPAX,MA
811-04085,751199,30,S000007066,C000019277,FEPIX,MA
811-04085,751199,30,S000007066,C000019276,FEPTX,MA
811-04085,751199,30,S000007066,C000019272,FTBFX,MA
811-04008,744822,30,S000007107,C000047986,FACX,MA
811-04008,744822,30,S000007107,C000047987,FBCX,MA
811-04008,744822,30,S000007107,C000047988,FCCX,MA
811-04008,744822,30,S000007107,C000047990,FICCX,MA
811-04008,744822,30,S000007107,C000019436,FICDX,MA
811-04008,744822,30,S000007107,C000047989,FTCX,MA
811-04008,744822,30,S000007108,C000064263,FCHKX,MA
811-04008,744822,30,S000007108,C000064261,FHKAX,MA
811-04008,744822,30,S000007108,C000064262,FHKBX,MA
811-04008,744822,30,S000007108,C000019437,FHKCX,MA
811-04008,744822,30,S000007108,C000064265,FHKIX,MA
811-04008,744822,30,S000007108,C000064264,FHKTX,MA
811-04008,744822,30,S000007109,C000064266,FDIKX,MA
811-04008,744822,30,S000007109,C000019438,FDIVX,MA
811-04008,744822,30,S000007102,C000019421,FSEAX,MA
811-04008,744822,30,S000022100,C000063414,FEMBX,MA
811-04008,744822,30,S000022100,C000063415,FEMCX,MA
811-04008,744822,30,S000022100,C000063412,FEMEX,MA
811-04008,744822,30,S000022100,C000063416,FEMTX,MA
811-04008,744822,30,S000022100,C000063417,FIEMX,MA
811-04008,744822,30,S000022100,C000063413,FMEAX,MA
811-04008,744822,30,S000034264,C000105578,FEDAX,MA
811-04008,744822,30,S000034264,C000105577,FEDDX,MA
811-04008,744822,30,S000034264,C000105579,FEDGX,MA
811-04008,744822,30,S000034264,C000105581,FEDIX,MA
811-04008,744822,30,S000034264,C000105580,FEDTX,MA
811-04008,744822,30,S000007110,C000019439,FEMKX,MA
811-04008,744822,30,S000007110,C000064267,FKEMX,MA
811-04008,744822,30,S000007094,C000136836,FHJMX,MA
811-04008,744822,30,S000007094,C000136834,FHJTX,MA
811-04008,744822,30,S000007094,C000136832,FHJX,MA
811-04008,744822,30,S000007094,C000136835,FHJVX,MA
811-04008,744822,30,S000007094,C000136833,FHJWX,MA
811-04008,744822,30,S000007094,C000019413,FIEX,MA
811-04008,744822,30,S000024314,C000071916,FCGCX,MA
811-04008,744822,30,S000024314,C000071914,FFGAX,MA
811-04008,744822,30,S000024314,C000071915,FFGBX,MA
811-04008,744822,30,S000024314,C000071913,FFGCX,MA
811-04008,744822,30,S000024314,C000071918,FFGIX,MA
811-04008,744822,30,S000024314,C000071917,FFGTX,MA
811-04008,744822,30,S000036874,C000112814,FGIX,MA
811-04008,744822,30,S000007106,C000019435,FIVFX,MA
811-04008,744822,30,S000007093,C000019409,FADDX,MA
811-04008,744822,30,S000007093,C000019408,FAIDX,MA
811-04008,744822,30,S000007093,C000019410,FCADX,MA
811-04008,744822,30,S000007093,C000019412,FIADX,MA
811-04008,744822,30,S000007093,C000064259,FIDKX,MA
811-04008,744822,30,S000007093,C000019407,FIGRX,MA
811-04008,744822,30,S000007093,C000019411,FTADX,MA
811-04008,744822,30,S000007093,C000130141,FZAIX,MA
811-04008,744822,30,S000019397,C000053904,FBIGX,MA
811-04008,744822,30,S000019397,C000053903,FIAGX,MA
811-04008,744822,30,S000019397,C000053905,FIGCX,MA
811-04008,744822,30,S000019397,C000053902,FIGFX,MA
811-04008,744822,30,S000019397,C000053907,FIIIX,MA
811-04008,744822,30,S000019397,C000053906,FITGX,MA
811-04008,744822,30,S000019397,C000130142,FZAJX,MA
811-04008,744822,30,S000007104,C000019424,FIASX,MA
811-04008,744822,30,S000007104,C000019425,FIBSX,MA
811-04008,744822,30,S000007104,C000019426,FICSX,MA
811-04008,744822,30,S000007104,C000019423,FISMX,MA
811-04008,744822,30,S000007104,C000019428,FIXIX,MA
811-04008,744822,30,S000007104,C000019427,FTISX,MA
811-04008,744822,30,S000007105,C000019430,FOPAX,MA
811-04008,744822,30,S000007105,C000019431,FOPBX,MA
811-04008,744822,30,S000007105,C000019432,FOPCX,MA
811-04008,744822,30,S000007105,C000019434,FOPIX,MA
811-04008,744822,30,S000007105,C000019433,FOPTX,MA
811-04008,744822,30,S000007105,C000019429,FSCOX,MA
811-04008,744822,30,S000012165,C000033179,FIVX,MA
811-04008,744822,30,S000012165,C000033180,FIVMX,MA
811-04008,744822,30,S000012165,C000033181,FIVX,MA
811-04008,744822,30,S000012165,C000033182,FIVOX,MA
811-04008,744822,30,S000012165,C000033183,FIVPX,MA
811-04008,744822,30,S000012165,C000033184,FIVQX,MA
811-04008,744822,30,S000007096,C000093327,FJPBX,MA
811-04008,744822,30,S000007096,C000093328,FJPCX,MA
811-04008,744822,30,S000007096,C000093330,FJPIX,MA
811-04008,744822,30,S000007096,C000019415,FJPX,MA
811-04008,744822,30,S000007096,C000093329,FJPTX,MA
811-04008,744822,30,S000007096,C000093326,FPJAX,MA
811-04008,744822,30,S000007097,C000019416,FJSCX,MA
811-04008,744822,30,S000007098,C000019417,FATX,MA
811-04008,744822,30,S000007098,C000092709,FFAX,MA
811-04008,744822,30,S000007098,C000092710,FFBX,MA
811-04008,744822,30,S000007098,C000092711,FFCX,MA
811-04008,744822,30,S000007098,C000092713,FFIX,MA
811-04008,744822,30,S000007098,C000092712,FFTX,MA
811-04008,744822,30,S000007099,C000019418,FORX,MA
811-04008,744822,30,S000007100,C000019419,FOSFX,MA
811-04008,744822,30,S000007100,C000064260,FOSKX,MA
811-04008,744822,30,S000007101,C000019420,FPBFX,MA
811-04008,744822,30,S000023605,C000076784,FEMFX,MA
811-04008,744822,30,S000023605,C000069437,FEMSX,MA
811-04008,744822,30,S000026866,C000080863,FFIGX,MA
811-04008,744822,30,S000026866,C000080862,FIGSX,MA
811-04008,744822,30,S000026868,C000080867,FFSTX,MA
811-04008,744822,30,S000026868,C000080866,FSTSX,MA
811-04008,744822,30,S000026867,C000080865,FFVX,MA
811-04008,744822,30,S000026867,C000080864,FIVX,MA
811-04008,744822,30,S000034265,C000105584,FTEDX,MA
811-04008,744822,30,S000034265,C000105585,FTEFX,MA
811-04008,744822,30,S000034265,C000105586,FTEHX,MA
811-04008,744822,30,S000034265,C000105582,FTEJX,MA
811-04008,744822,30,S000034265,C000105583,FTEMX,MA
811-04008,744822,30,S000019398,C000053912,FTAEX,MA
811-04008,744822,30,S000019398,C000053913,FTBEX,MA
811-04008,744822,30,S000019398,C000053908,FTCEX,MA
811-04008,744822,30,S000019398,C000053910,FTEIX,MA
811-04008,744822,30,S000019398,C000053911,FTIEX,MA
811-04008,744822,30,S000019398,C000053909,FTTEX,MA
811-04008,744822,30,S000007103,C000074282,FWAFX,MA
811-04008,744822,30,S000007103,C000074283,FWBFX,MA
811-04008,744822,30,S000007103,C000074284,FWCFX,MA
811-04008,744822,30,S000007103,C000074286,FWIFX,MA
811-04008,744822,30,S000007103,C000074285,FWTFX,MA
811-04008,744822,30,S000007103,C000019422,FWWFX,MA
811-05315,821051,32,S000008822,C000024031,,MA
811-05315,821051,32,S000008822,C000049509,,MA
811-05315,821051,32,S000008822,C000024029,,MA
811-05315,821051,32,S000008822,C000024030,,MA
811-05315,821051,32,S000008822,C000024028,,MA
811-05258,819543,33,S000008823,C000024032,,MA
811-01193,61397,30,S000007112,C000019441,FMAGX,MA
811-01193,61397,30,S000007112,C000064273,FMGKX,MA
811-03361,357057,30,S000007113,C000047913,FMAXX,MA
811-03361,357057,30,S000007113,C000047914,FMHXX,MA
811-03361,357057,30,S000007113,C000019442,FMSXX,MA
811-03361,357057,30,S000007114,C000019443,FDMMX,MA
811-03361,357057,30,S000007115,C000019444,FDMXX,MA
811-22796,1562565,30,S000040431,C000125598,FCOR,MA
811-22796,1562565,30,S000042569,C000131661,FTB,MA
811-22796,1562565,30,S000042567,C000131659,FBD,MA
811-02861,276516,30,S000007117,C000019446,FRTXX,MA
811-02861,276516,30,S000007116,C000019445,FGMXX,MA
811-03583,707823,30,S000007119,C000019448,FDGRX,MA
811-03583,707823,30,S000007119,C000064242,FGCKX,MA
811-03583,707823,30,S000007118,C000064241,FAGKX,MA
811-03583,707823,30,S000007118,C000019447,FDEGX,MA
811-03583,707823,30,S000007120,C000019449,FMIX,MA
811-03583,707823,30,S000042626,C000131784,FCGSX,MA
811-03583,707823,30,S000042626,C000131783,FFGSX,MA
811-02628,35373,30,S000042537,C000131628,FCRDX,MA
811-02628,35373,30,S000042537,C000131629,FMDX,MA
811-02628,35373,30,S000007128,C000019498,FASHX,MA
811-02628,35373,30,S000007128,C000019499,FBSHX,MA
811-02628,35373,30,S000007128,C000019500,FCSHX,MA
811-02628,35373,30,S000007128,C000019502,FISHX,MA
811-02628,35373,30,S000007128,C000019497,FSTFX,MA
811-02628,35373,30,S000007128,C000019501,FTSHX,MA
811-02628,35373,30,S000007129,C000019503,FMHTX,MA
811-02628,35373,30,S000007130,C000019504,FIMIX,MA
811-02628,35373,30,S000007131,C000019505,FHIGX,MA
811-02628,35373,30,S000007132,C000019506,FOHFX,MA
811-02628,35373,30,S000007133,C000019507,FPXTX,MA
811-06454,880799,30,S000007134,C000019508,FMIXX,MA
811-06454,880799,30,S000007135,C000019509,FOMXX,MA
811-06454,880799,30,S000007136,C000019510,FPTXX,MA
811-03723,718581,30,S000007145,C000019549,FEMIX,MA
811-03723,718581,30,S000007145,C000019545,FMAX,MA
811-03723,718581,30,S000007145,C000019546,FYBX,MA
811-03723,718581,30,S000007145,C000019547,FYCX,MA
811-03723,718581,30,S000007145,C000019548,FYPX,MA
811-03723,718581,30,S000007145,C000019544,FTFMX,MA
811-06398,878663,30,S000007146,C000047915,FKXX,MA
811-06398,878663,30,S000007146,C000047916,FOXX,MA
811-06398,878663,30,S000007146,C000019550,FSXX,MA
811-06398,878663,30,S000007147,C000019551,FYXX,MA
811-03518,704207,30,S000007504,C000020480,FDEXX,MA
811-03518,704207,30,S000007504,C000020479,FERXX,MA
811-03518,704207,30,S000007504,C000020481,FMOXX,MA
811-03518,704207,30,S000007504,C000154297,FZEXX,MA
811-03518,704207,30,S000007505,C000020482,FDBXX,MA
811-03518,704207,30,S000007505,C000020483,FDCXX,MA
811-03518,704207,30,S000007505,C000020485,FDXX,MA
811-03518,704207,30,S000007505,C000020484,FSRXX,MA
811-03518,704207,30,S000007505,C000154298,FZFXX,MA
811-03518,704207,30,S000007503,C000020478,FDAXX,MA
811-03518,704207,30,S000007503,C000020477,FPRXX,MA
811-03480,28540,30,S000042145,C000130875,FCSFX,MA
811-03480,28540,30,S000042145,C000130874,FCSSX,MA
811-22893,1586462,30,S000043247,C000133805,,MA
811-02890,278001,30,S000007149,C000019553,FDRXX,MA
811-02890,278001,30,S000007150,C000019554,FGRXX,MA
811-00649,81205,30,S000007151,C000064274,FBAKX,MA
